Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kt","287.0745","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kt","3448.3806","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","0.3781","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","0.9542","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","2736.9396","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","10.5868","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","252.863","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kt","3000.3894","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","0.2984","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","0.4462","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","1424.712","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","8.3552","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","118.243","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kt","1551.3102","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","0.3879","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","1.1101","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","3141.7308","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","10.8612","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","294.1765","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kt","3446.7685","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","0.3945","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","1.0894","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","3083.9898","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","11.046","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","288.691","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kt","3383.7268","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","0.4119","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","1.1369","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","3218.2515","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","11.5332","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","301.2785","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kt","3531.0632","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","0.4119","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","1.1369","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","3218.2515","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","11.5332","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","301.2785","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2020","2020","3050","FAO TIER 1","kt","3531.0632","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","36389.6148","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","35779.4791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-156527.7066","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","280.3393","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","280.3393","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","280.3393","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","280.3393","E","Estimated value",""
